artist,song_name,album_name,track_position,row_type,release_category,edition_type,version_type,release_date,label,era,genre,chart_position,awards,spotify_url,youtube_url,duration_seconds,alternative_names,source_release_id,work_id,version_id,notes
Amp Fiddler,,Possibilities,,album,,,same_master,2003-11,,,,,,,,,,,wrk_89d21e9e39f5,ver_a6d90bf37030,discovered via musicbrainz
Amp Fiddler,,The AMPlified Soul Remixes,,album,,,same_master,2024-09-06,,,,,,,,,,,wrk_89d21e9e39f5,ver_a6d90bf37030,discovered via musicbrainz
Amp Fiddler,,Motor City Booty (The Remixes),,album,,,same_master,2016-10-10,,,,,,,,,,,wrk_89d21e9e39f5,ver_a6d90bf37030,discovered via musicbrainz
Fred Wesley,,Essential Vol.2,,album,,,same_master,2000,,,,,,,,,,,wrk_5008c69036ac,ver_1b3a4a7d0ff3,discovered via musicbrainz
Fred Wesley,,Lifetime,,album,,,same_master,1998-07-14,,,,,,,,,,,wrk_5008c69036ac,ver_1b3a4a7d0ff3,discovered via musicbrainz
Fred Wesley,,Let It Flow: Fred Wesley's Tribute to James Brown,,album,,,same_master,2010-02-08,,,,,,,,,,,wrk_5008c69036ac,ver_1b3a4a7d0ff3,discovered via musicbrainz
Fred Wesley,,"A Blow for Me, A Toot to You",,album,,,same_master,1977,,,,,,,,,,,wrk_5008c69036ac,ver_1b3a4a7d0ff3,discovered via musicbrainz
Fred Wesley,,Say Blow by Blow Backwards,,album,,,same_master,1979,,,,,,,,,,,wrk_5008c69036ac,ver_1b3a4a7d0ff3,discovered via musicbrainz
Fred Wesley,,"A Blow for Me, a Toot to You / Say Blow by Blow Backwards",,album,,,same_master,2002,,,,,,,,,,,wrk_5008c69036ac,ver_1b3a4a7d0ff3,discovered via musicbrainz
Fred Wesley,,Studio Live Session,,album,,,same_master,2023,,,,,,,,,,,wrk_5008c69036ac,ver_1b3a4a7d0ff3,discovered via musicbrainz
Fred Wesley,,With a Little Help From My Friends,,album,,,same_master,2010-09-24,,,,,,,,,,,wrk_5008c69036ac,ver_1b3a4a7d0ff3,discovered via musicbrainz
Fred Wesley,,The Godfather of Soul Train,,album,,,same_master,2008-05-28,,,,,,,,,,,wrk_5008c69036ac,ver_1b3a4a7d0ff3,discovered via musicbrainz
Fred Wesley,,It Don't Mean a Thing If It Ain't Got That Swing,,album,,,same_master,2006-06-06,,,,,,,,,,,wrk_5008c69036ac,ver_1b3a4a7d0ff3,discovered via musicbrainz
Fred Wesley,,Comme Ci Comme Ça,,album,,,same_master,1991,,,,,,,,,,,wrk_5008c69036ac,ver_1b3a4a7d0ff3,discovered via musicbrainz
Fred Wesley,,Swing & Be Funky,,album,,,same_master,1993,,,,,,,,,,,wrk_5008c69036ac,ver_1b3a4a7d0ff3,discovered via musicbrainz
Fred Wesley,,West Coast Boogaloo,,album,,,same_master,1995-12,,,,,,,,,,,wrk_5008c69036ac,ver_1b3a4a7d0ff3,discovered via musicbrainz
Fred Wesley,,Amalgamation,,album,,,same_master,1994,,,,,,,,,,,wrk_5008c69036ac,ver_1b3a4a7d0ff3,discovered via musicbrainz
Fred Wesley,,New Friends,,album,,,same_master,1990,,,,,,,,,,,wrk_5008c69036ac,ver_1b3a4a7d0ff3,discovered via musicbrainz
Fred Wesley,,Wuda Cuda Shuda,,album,,,same_master,2003,,,,,,,,,,,wrk_5008c69036ac,ver_1b3a4a7d0ff3,discovered via musicbrainz
Fred Wesley,,Funk for Your Ass (A Tribute to the Godfather of Soul),,album,,,same_master,2008-05-28,,,,,,,,,,,wrk_5008c69036ac,ver_1b3a4a7d0ff3,discovered via musicbrainz
Fred Wesley,,From Be Bop to Hip Hop... Full Circle,,album,,,same_master,1998,,,,,,,,,,,wrk_5008c69036ac,ver_1b3a4a7d0ff3,discovered via musicbrainz
Fred Wesley,,House Party,,album,,,same_master,1980,,,,,,,,,,,wrk_5008c69036ac,ver_1b3a4a7d0ff3,discovered via musicbrainz
Fred Wesley,,Still On The Loose / If This Be A Dream,,single,,,same_master,1980,,,,,,,,,,,wrk_5008c69036ac,ver_1b3a4a7d0ff3,discovered via musicbrainz
Fred Wesley,,"Fred Wesley, Leonardo Corradi, Tony Match are Generations",,album,,,same_master,2015,,,,,,,,,,,wrk_5008c69036ac,ver_1b3a4a7d0ff3,discovered via musicbrainz
Fred Wesley,,The Final Blow,,album,,,same_master,1994,,,,,,,,,,,wrk_5008c69036ac,ver_1b3a4a7d0ff3,discovered via musicbrainz
Fred Wesley,,Horn Riffs for DJs,,album,,,same_master,1992,,,,,,,,,,,wrk_5008c69036ac,ver_1b3a4a7d0ff3,discovered via musicbrainz
Maceo Parker,,For All The King's Men,,album,,,same_master,1990,,,,,,,,,,,wrk_cbf8bb5a733a,ver_3b9b3cdefc2f,discovered via musicbrainz
Maceo Parker,,Dial: MACEO,,album,,,same_master,2000,,,,,,,,,,,wrk_cbf8bb5a733a,ver_3b9b3cdefc2f,discovered via musicbrainz
Maceo Parker,,Made By Maceo,,album,,,same_master,2003-02-24,,,,,,,,,,,wrk_cbf8bb5a733a,ver_3b9b3cdefc2f,discovered via musicbrainz
Maceo Parker,,Let 'Em Out,,album,,,same_master,1990,,,,,,,,,,,wrk_cbf8bb5a733a,ver_3b9b3cdefc2f,discovered via musicbrainz
Maceo Parker,,"A Blow for Me, A Toot to You",,album,,,same_master,1977,,,,,,,,,,,wrk_cbf8bb5a733a,ver_3b9b3cdefc2f,discovered via musicbrainz
Maceo Parker,,Say Blow by Blow Backwards,,album,,,same_master,1979,,,,,,,,,,,wrk_cbf8bb5a733a,ver_3b9b3cdefc2f,discovered via musicbrainz
Maceo Parker,,Roots Revisited The Bremen Concert,,album,,,same_master,2015,,,,,,,,,,,wrk_cbf8bb5a733a,ver_3b9b3cdefc2f,discovered via musicbrainz
Maceo Parker,,Estival Jazz Lugano,,album,,,same_master,1993-07-01,,,,,,,,,,,wrk_cbf8bb5a733a,ver_3b9b3cdefc2f,discovered via musicbrainz
Maceo Parker,,Maceo: Soundtrack,,album,,,same_master,1994,,,,,,,,,,,wrk_cbf8bb5a733a,ver_3b9b3cdefc2f,discovered via musicbrainz
Maceo Parker,,Life on Planet Groove,,album,,,same_master,1992-10-20,,,,,,,,,,,wrk_cbf8bb5a733a,ver_3b9b3cdefc2f,discovered via musicbrainz
Maceo Parker,,Mo' Roots,,album,,,same_master,1991-09-24,,,,,,,,,,,wrk_cbf8bb5a733a,ver_3b9b3cdefc2f,discovered via musicbrainz
Maceo Parker,,Tokyo Jazz 2010,,album,,,same_master,,,,,,,,,,,,wrk_cbf8bb5a733a,ver_3b9b3cdefc2f,discovered via musicbrainz
Maceo Parker,,Southern Exposure,,album,,,same_master,1993,,,,,,,,,,,wrk_cbf8bb5a733a,ver_3b9b3cdefc2f,discovered via musicbrainz
Maceo Parker,,Umbria Jazz 2009,,album,,,same_master,,,,,,,,,,,,wrk_cbf8bb5a733a,ver_3b9b3cdefc2f,discovered via musicbrainz
Maceo Parker,,Funkoverload,,album,,,same_master,1998-08-25,,,,,,,,,,,wrk_cbf8bb5a733a,ver_3b9b3cdefc2f,discovered via musicbrainz
Maceo Parker,,Roots Revisited,,album,,,same_master,1990,,,,,,,,,,,wrk_cbf8bb5a733a,ver_3b9b3cdefc2f,discovered via musicbrainz
Maceo Parker,,Cully Jazz Festival 1999,,album,,,same_master,,,,,,,,,,,,wrk_cbf8bb5a733a,ver_3b9b3cdefc2f,discovered via musicbrainz
Maceo Parker,,Come By And See,,single,,,same_master,2003,,,,,,,,,,,wrk_cbf8bb5a733a,ver_3b9b3cdefc2f,discovered via musicbrainz
Maceo Parker,,Roots & Grooves,,album,,,same_master,2007-09-07,,,,,,,,,,,wrk_cbf8bb5a733a,ver_3b9b3cdefc2f,discovered via musicbrainz
Maceo Parker,,It's All About Love,,album,,,same_master,2018-03-10,,,,,,,,,,,wrk_cbf8bb5a733a,ver_3b9b3cdefc2f,discovered via musicbrainz
Maceo Parker,,School's In,,album,,,same_master,2005-03-24,,,,,,,,,,,wrk_cbf8bb5a733a,ver_3b9b3cdefc2f,discovered via musicbrainz
Maceo Parker,,Keep Your Soul Together,,single,,,same_master,1993,,,,,,,,,,,wrk_cbf8bb5a733a,ver_3b9b3cdefc2f,discovered via musicbrainz
Maceo Parker,,Soul Food - Cooking with Maceo,,album,,,same_master,2020-06-26,,,,,,,,,,,wrk_cbf8bb5a733a,ver_3b9b3cdefc2f,discovered via musicbrainz
Maceo Parker,,Zurich JazzNoJazz Festival 2007,,album,,,same_master,,,,,,,,,,,,wrk_cbf8bb5a733a,ver_3b9b3cdefc2f,discovered via musicbrainz
Maceo Parker,,Soul Classics,,album,,,same_master,2012-09-14,,,,,,,,,,,wrk_cbf8bb5a733a,ver_3b9b3cdefc2f,discovered via musicbrainz
Maceo Parker,,Make It Funky,,album,,,same_master,,,,,,,,,,,,wrk_cbf8bb5a733a,ver_3b9b3cdefc2f,discovered via musicbrainz
Maceo Parker,,Us,,album,,,same_master,1973,,,,,,,,,,,wrk_cbf8bb5a733a,ver_3b9b3cdefc2f,discovered via musicbrainz
Maceo Parker,,Horn Riffs for DJs,,album,,,same_master,1992,,,,,,,,,,,wrk_cbf8bb5a733a,ver_3b9b3cdefc2f,discovered via musicbrainz
Junie Morrison,,The Westbound Years,,album,,,same_master,1994,,,,,,,,,,,wrk_bfd646e9c49a,ver_d4d7172c5b90,discovered via musicbrainz
Junie Morrison,,Freeze,,album,,,same_master,1975,,,,,,,,,,,wrk_bfd646e9c49a,ver_d4d7172c5b90,discovered via musicbrainz
Junie Morrison,,When We Do,,album,,,same_master,1975,,,,,,,,,,,wrk_bfd646e9c49a,ver_d4d7172c5b90,discovered via musicbrainz
Junie Morrison,,The Complete Westbound Recordings 1973-76,,album,,,same_master,2017-05-26,,,,,,,,,,,wrk_bfd646e9c49a,ver_d4d7172c5b90,discovered via musicbrainz
Junie Morrison,,Suzie Super Groupie,,album,,,same_master,1976,,,,,,,,,,,wrk_bfd646e9c49a,ver_d4d7172c5b90,discovered via musicbrainz
Junie Morrison,,Junie 5,,album,,,same_master,1981,,,,,,,,,,,wrk_bfd646e9c49a,ver_d4d7172c5b90,discovered via musicbrainz
Junie Morrison,,Bread Alone,,album,,,same_master,2011-06-27,,,,,,,,,,,wrk_bfd646e9c49a,ver_d4d7172c5b90,discovered via musicbrainz
Junie Morrison,,Evacuate Your Seats,,album,,,same_master,2014,,,,,,,,,,,wrk_bfd646e9c49a,ver_d4d7172c5b90,discovered via musicbrainz
Bootsy,,The Official Boot-legged Bootsy CD,,album,,,same_master,2008-01-01,,,,,,,,,,,wrk_634211caf88c,ver_8f431237d45e,"discovered via pfunk_forums,spotify"
Andre Foxxe,,The Psychedelic Ghetto Pimpz,,album,,,same_master,2018-04-16,,,,,,,,,,,wrk_ec1b24fbad21,ver_a0016fe52dcc,discovered via spotify
Andre Foxxe,,The Foxxe Files: A Dossier on Sex and Animals,,album,,,same_master,2001-01-01,,,,,,,,,,,wrk_ec1b24fbad21,ver_a0016fe52dcc,discovered via spotify
Andre Foxxe,,The First 100,,single,,,same_master,2024-11-01,,,,,,,,,,,wrk_ec1b24fbad21,ver_a0016fe52dcc,discovered via spotify
Andre Nickatina,,Andre Nickatina & Reign,,album,,,same_master,2025-01-23,,,,,,,,,,,wrk_048f6f3adb43,ver_a434061a5141,discovered via spotify
Andre Nickatina,,Andre Nickatina: Reimagined By Symphony (Live And Studio Album),,album,,,same_master,2024-10-11,,,,,,,,,,,wrk_048f6f3adb43,ver_a434061a5141,discovered via spotify
Andre Nickatina,,Drugz,,album,,,same_master,2020-08-16,,,,,,,,,,,wrk_048f6f3adb43,ver_a434061a5141,discovered via spotify
Andre Nickatina,,Pisces,,album,,,same_master,2018-03-23,,,,,,,,,,,wrk_048f6f3adb43,ver_a434061a5141,discovered via spotify
Andre Nickatina,,My Middle Name is Crime,,album,,,same_master,2010-12-14,,,,,,,,,,,wrk_048f6f3adb43,ver_a434061a5141,discovered via spotify
Andre Nickatina,,The King and Mr. Biscuits,,album,,,same_master,2010-11-16,,,,,,,,,,,wrk_048f6f3adb43,ver_a434061a5141,discovered via spotify
Andre Nickatina,,Ugly Money 2 - Love It and Count It,,album,,,same_master,2010-09-07,,,,,,,,,,,wrk_048f6f3adb43,ver_a434061a5141,discovered via spotify
Andre Nickatina,,KHAN! The Me Generation,,album,,,same_master,2010-04-20,,,,,,,,,,,wrk_048f6f3adb43,ver_a434061a5141,discovered via spotify
Andre Nickatina,,"Cocaine Inc (Cocaine Raps 1, 2, & 3)",,album,,,same_master,2009-09-01,,,,,,,,,,,wrk_048f6f3adb43,ver_a434061a5141,discovered via spotify
Andre Nickatina,,A Tale Of Two Andres,,album,,,same_master,2008-06-17,,,,,,https://open.spotify.com/album/2LFMmRSOgUHxXS4QCPr4zW,,,,,wrk_048f6f3adb43,ver_a434061a5141,discovered via spotify
Andre Nickatina,,Booty Star- Glock Tawk,,album,,,same_master,2007-09-18,,,,,,,,,,,wrk_048f6f3adb43,ver_a434061a5141,discovered via spotify
Andre Nickatina,,Bullet Symphony Horns And Halos #3,,album,,,same_master,2006-12-12,,,,,,,,,,,wrk_048f6f3adb43,ver_a434061a5141,discovered via spotify
Andre Nickatina,,Khanthology,,album,,,same_master,2006-12-05,,,,,,,,,,,wrk_048f6f3adb43,ver_a434061a5141,discovered via spotify
Andre Nickatina,,Gun-Mouth 4 hire Horns and Halos #2,,album,,,same_master,2005-11-15,,,,,,,,,,,wrk_048f6f3adb43,ver_a434061a5141,discovered via spotify
Andre Nickatina,,Horns and Halos,,album,,,same_master,2005-05-15,,,,,,,,,,,wrk_048f6f3adb43,ver_a434061a5141,discovered via spotify
Andre Nickatina,,"Bullets, Blunts, N Ah Big Bank Roll",,album,,,same_master,2004-06-06,,,,,,,,,,,wrk_048f6f3adb43,ver_a434061a5141,discovered via spotify
Andre Nickatina,,Conversation With A Devil,,album,,,same_master,2003-04-22,,,,,,,,,,,wrk_048f6f3adb43,ver_a434061a5141,discovered via spotify
Andre Nickatina,,Hells Kitchen,,album,,,same_master,2002-09-10,,,,,,,,,,,wrk_048f6f3adb43,ver_a434061a5141,discovered via spotify
Andre Nickatina,,Midnight Machine Gun Rhymes And Alibis,,album,,,same_master,2002-03-19,,,,,,,,,,,wrk_048f6f3adb43,ver_a434061a5141,discovered via spotify
Andre Nickatina,,Unreleased,,album,,,same_master,2001-09-20,,,,,,,,,,,wrk_048f6f3adb43,ver_a434061a5141,discovered via spotify
Andre Nickatina,,These R The Tales,,album,,,same_master,2000-11-07,,,,,,,,,,,wrk_048f6f3adb43,ver_a434061a5141,discovered via spotify
Andre Nickatina,,Daiquiri Factory Cocaine Raps Volume 2,,album,,,same_master,2000-06-02,,,,,,,,,,,wrk_048f6f3adb43,ver_a434061a5141,discovered via spotify
Andre Nickatina,,Raven Cocaine Raps Vol 1.,,album,,,same_master,1999-06-23,,,,,,,,,,,wrk_048f6f3adb43,ver_a434061a5141,discovered via spotify
Andre Nickatina,,Tears Of A Clown,,album,,,same_master,1999-05-18,,,,,,,,,,,wrk_048f6f3adb43,ver_a434061a5141,discovered via spotify
Andre Nickatina,,I Hate You With A Passion,,album,,,same_master,1995-04-19,,,,,,,,,,,wrk_048f6f3adb43,ver_a434061a5141,discovered via spotify
Andre Nickatina,,The New Jim Jones,,album,,,same_master,1993-06-17,,,,,,,,,,,wrk_048f6f3adb43,ver_a434061a5141,discovered via spotify
Andre Nickatina,,Put That On The Gooch (feat. B-Legit),,single,,,same_master,2025-01-17,,,,,,,,,,,wrk_048f6f3adb43,ver_a434061a5141,discovered via spotify
Andre Nickatina,,Lost World,,single,,,same_master,2020-04-03,,,,,,,,,,,wrk_048f6f3adb43,ver_a434061a5141,discovered via spotify
Andre Nickatina,,Better One - Andre Nickatina & Zion I Remix,,single,,,same_master,2019-10-25,,,,,,,,,,,wrk_048f6f3adb43,ver_a434061a5141,discovered via spotify
Andre Nickatina,,Say Jack (feat. The Jacka),,single,,,same_master,2019-09-27,,,,,,,,,,,wrk_048f6f3adb43,ver_a434061a5141,discovered via spotify
Andre Nickatina,,90 - 25 (Remix),,single,,,same_master,2019-04-04,,,,,,,,,,,wrk_048f6f3adb43,ver_a434061a5141,discovered via spotify
Andre Nickatina,,Glazed,,single,,,same_master,2019-01-24,,,,,,,,,,,wrk_048f6f3adb43,ver_a434061a5141,discovered via spotify
Andre Nickatina,,Cooking on a Come Up,,single,,,same_master,2019-01-24,,,,,,,,,,,wrk_048f6f3adb43,ver_a434061a5141,discovered via spotify
Andre Nickatina,,Phat Ass,,single,,,same_master,2017-04-28,,,,,,,,,,,wrk_048f6f3adb43,ver_a434061a5141,discovered via spotify
Andre Nickatina,,The Cost,,single,,,same_master,2015-08-14,,,,,,,,,,,wrk_048f6f3adb43,ver_a434061a5141,discovered via spotify
Andre Nickatina,,Cupid Got Bullets 4 Me - EP,,single,,,same_master,2014-05-27,,,,,,,,,,,wrk_048f6f3adb43,ver_a434061a5141,discovered via spotify
Andre Nickatina,,"Jelly 2.0 (feat. Problem, D-Lo & Mistah F.A.B.) - Single",,single,,,same_master,2014-02-06,,,,,,,,,,,wrk_048f6f3adb43,ver_a434061a5141,discovered via spotify
Andre Nickatina,,2 Shots,,single,,,same_master,2013-09-30,,,,,,,,,,,wrk_048f6f3adb43,ver_a434061a5141,discovered via spotify
Andre Nickatina,,Break Bread (feat. Richie Rich) - Single,,single,,,same_master,2013-03-28,,,,,,,,,,,wrk_048f6f3adb43,ver_a434061a5141,discovered via spotify
Andre Nickatina,,Scottie 15,,single,,,same_master,2013-03-25,,,,,,,,,,,wrk_048f6f3adb43,ver_a434061a5141,discovered via spotify
Andre Nickatina,,Jelly (feat. Problem) - Single,,single,,,same_master,2012-06-19,,,,,,,,,,,wrk_048f6f3adb43,ver_a434061a5141,discovered via spotify
Andre Nickatina,,Call The Dealer,,single,,,same_master,2011-12-06,,,,,,,,,,,wrk_048f6f3adb43,ver_a434061a5141,discovered via spotify
Andre Nickatina,,Still Gon Ball - Single,,single,,,same_master,2011-06-21,,,,,,,,,,,wrk_048f6f3adb43,ver_a434061a5141,discovered via spotify
Artists United Against Apartheid,,Sun City: Artists United Against Apartheid (Deluxe Edition),,album,,,same_master,1985-12-07,,,,,,https://open.spotify.com/album/4u04kL3ZJo5enYkP0HgLZC,,,,,wrk_33301add39c9,ver_d863af576cf5,discovered via spotify
Artists United Against Apartheid,,Let Me See Your I.D.,,single,,,same_master,1985-12-07,,,,,,,,,,,wrk_33301add39c9,ver_d863af576cf5,discovered via spotify
Bernie Worrell,,Spherical,,album,,,same_master,2023-10-20,,,,,,,,,,,wrk_4f305ea4e961,ver_149d3fb829ba,discovered via spotify
Bernie Worrell,,Standards,,album,,,same_master,2011-06-07,,,,,,https://open.spotify.com/album/1RHXGIUKchoZ2FWk1mlNWl,,,,,wrk_4f305ea4e961,ver_149d3fb829ba,discovered via spotify
Bernie Worrell,,The Other Side,,album,,,same_master,1991,,,,,,https://open.spotify.com/album/5O8Dylj3MyYTac80sFsLSV,,,,,wrk_4f305ea4e961,ver_149d3fb829ba,discovered via spotify
Bernie Worrell,,Stomp-time Shuffle,,single,,,same_master,2023-09-28,,,,,,,,,,,wrk_4f305ea4e961,ver_149d3fb829ba,discovered via spotify
Bernie Worrell,,Future-Blues,,single,,,same_master,2023-09-05,,,,,,,,,,,wrk_4f305ea4e961,ver_149d3fb829ba,discovered via spotify
Bill Laswell,,Psychonavigation,,album,,,same_master,2024-09-26,,,,,,https://open.spotify.com/album/11InOOEIYqxr36318eMso6,,,,,wrk_effeb190186a,ver_857f38755d7e,discovered via spotify
Bill Laswell,,Outland,,album,,,same_master,2023-10-13,,,,,,,,,,,wrk_effeb190186a,ver_857f38755d7e,discovered via spotify
Bill Laswell,,Breath versus Beats,,album,,,same_master,2023-08-18,,,,,,,,,,,wrk_effeb190186a,ver_857f38755d7e,discovered via spotify
Bill Laswell,,Nammu,,album,,,same_master,2022-05-27,,,,,,,,,,,wrk_effeb190186a,ver_857f38755d7e,discovered via spotify
Bill Laswell,,Incidents,,album,,,same_master,2021-09-20,,,,,,,,,,,wrk_effeb190186a,ver_857f38755d7e,discovered via spotify
Bill Laswell,,Arc of the Testimony,,album,,,same_master,2021-06-04,,,,,,https://open.spotify.com/album/2A7ywp7TrFX2ukjpDKTshb,,,,,wrk_effeb190186a,ver_857f38755d7e,discovered via spotify
Bill Laswell,,The Acid Lands,,album,,,same_master,2020-10-15,,,,,,,,,,,wrk_effeb190186a,ver_857f38755d7e,discovered via spotify
Bill Laswell,,On Common Ground,,album,,,same_master,2020-10-02,,,,,,,,,,,wrk_effeb190186a,ver_857f38755d7e,discovered via spotify
Bill Laswell,,Against Empire,,album,,,same_master,2020-04-10,,,,,,,,,,,wrk_effeb190186a,ver_857f38755d7e,discovered via spotify
Bill Laswell,,Smoke + Glass,,album,,,same_master,2019-07-25,,,,,,,,,,,wrk_effeb190186a,ver_857f38755d7e,discovered via spotify
Bill Laswell,,Realm Of Spells,,album,,,same_master,2019-03-09,,,,,,,,,,,wrk_effeb190186a,ver_857f38755d7e,discovered via spotify
Bill Laswell,,City of Light,,album,,,same_master,2018-09-05,,,,,,,,,,,wrk_effeb190186a,ver_857f38755d7e,discovered via spotify
Bill Laswell,,Bass Terror,,album,,,same_master,2018-09-03,,,,,,,,,,,wrk_effeb190186a,ver_857f38755d7e,discovered via spotify
Bill Laswell,,Nowstalgia,,album,,,same_master,2018-01-16,,,,,,,,,,,wrk_effeb190186a,ver_857f38755d7e,discovered via spotify
Bill Laswell,,大変+2 remaster,,album,,,same_master,2017-03-22,,,,,,,,,,,wrk_effeb190186a,ver_857f38755d7e,discovered via spotify
Bill Laswell,,TAGNAWWIT - Holy Black Gnawa Trance,,album,,,same_master,2016-12-09,,,,,,,,,,,wrk_effeb190186a,ver_857f38755d7e,discovered via spotify
Bill Laswell,,Dubopera,,album,,,same_master,2016-10-28,,,,,,,,,,,wrk_effeb190186a,ver_857f38755d7e,discovered via spotify
Bill Laswell,,"After Such Knowledge, What Forgiveness?",,album,,,same_master,2016-04-29,,,,,,,,,,,wrk_effeb190186a,ver_857f38755d7e,discovered via spotify
Bill Laswell,,Surds 626 On 628,,album,,,same_master,2015-04-14,,,,,,,,,,,wrk_effeb190186a,ver_857f38755d7e,discovered via spotify
Bill Laswell,,In Dub,,album,,,same_master,2015-01-01,,,,,,https://open.spotify.com/album/0hgRgnvQpeZQHMSf1ShS5J,,,,,wrk_effeb190186a,ver_857f38755d7e,discovered via spotify
Bill Laswell,,TÃƒÂºwaqachi (The Fourth World),,album,,,same_master,2012-11-27,,,,,,,,,,,wrk_effeb190186a,ver_857f38755d7e,discovered via spotify
Bill Laswell,,Means of Deliverance,,album,,,same_master,2012-10-16,,,,,,,,,,,wrk_effeb190186a,ver_857f38755d7e,discovered via spotify
Bill Laswell,,A.P.C. Presents: Boniche Dub II,,album,,,same_master,2012-07-16,,,,,,,,,,,wrk_effeb190186a,ver_857f38755d7e,discovered via spotify
Bill Laswell,,Robert Musso's Axiomatic with Bill Laswell,,album,,,same_master,2012-03-22,,,,,,,,,,,wrk_effeb190186a,ver_857f38755d7e,discovered via spotify
Bill Laswell,,SPENT,,album,,,same_master,2009-01-13,,,,,,,,,,,wrk_effeb190186a,ver_857f38755d7e,discovered via spotify
Bill Laswell,,Asana: Bliss,,album,,,same_master,2008-07-01,,,,,,,,,,,wrk_effeb190186a,ver_857f38755d7e,discovered via spotify
Bill Laswell,,Brutal Calling,,album,,,same_master,2008-04-22,,,,,,,,,,,wrk_effeb190186a,ver_857f38755d7e,discovered via spotify
Bill Laswell,,Lodge,,album,,,same_master,2008-03-11,,,,,,,,,,,wrk_effeb190186a,ver_857f38755d7e,discovered via spotify
Bill Laswell,,Virtual Current,,album,,,same_master,2007-09-01,,,,,,,,,,,wrk_effeb190186a,ver_857f38755d7e,discovered via spotify
Bill Laswell,,Re-Evolution,,album,,,same_master,2007-09-01,,,,,,,,,,,wrk_effeb190186a,ver_857f38755d7e,discovered via spotify
Bill Laswell,,"Musso, Laswell and Carter Live At the Bowery Poetry Project 11/7/04",,album,,,same_master,2007-09-01,,,,,,,,,,,wrk_effeb190186a,ver_857f38755d7e,discovered via spotify
Bill Laswell,,Future Primitive,,album,,,same_master,2007-09-01,,,,,,,,,,,wrk_effeb190186a,ver_857f38755d7e,discovered via spotify
Bill Laswell,,Downstream Illusion,,album,,,same_master,2007-09-01,,,,,,,,,,,wrk_effeb190186a,ver_857f38755d7e,discovered via spotify
Bill Laswell,,Active Resonance,,album,,,same_master,2007-09-01,,,,,,,,,,,wrk_effeb190186a,ver_857f38755d7e,discovered via spotify
Bill Laswell,,Aftermathematics,,album,,,same_master,2007-04-23,,,,,,,,,,,wrk_effeb190186a,ver_857f38755d7e,discovered via spotify
Bill Laswell,,Roots Tonic Meets Bill Laswell,,album,,,same_master,2006-05-09,,,,,,,,,,,wrk_effeb190186a,ver_857f38755d7e,discovered via spotify
Bill Laswell,,A Navel City / No One is There,,album,,,same_master,2004-09-28,,,,,,,,,,,wrk_effeb190186a,ver_857f38755d7e,discovered via spotify
