work_id,artist_id,artist_name,work_name
wrk_94da86d98ce3,art_7d9ac9826241,Parliament,I Call My Baby Pussycat
wrk_e90d1375d7c1,art_7d9ac9826241,Parliament,I Can Move You (If You Let Me)
wrk_e468d0759993,art_7d9ac9826241,Parliament,"I Just Got Back (From the Fantasy, Ahead of Our Time in the Four Lands of Ellet)"
wrk_37b81cb7437d,art_7d9ac9826241,Parliament,I Misjudged You
wrk_6e8712f7f9fc,art_7d9ac9826241,Parliament,I'm Gon Make U Sick O'Me
wrk_d4ce39e1bd28,art_7d9ac9826241,Parliament,I'm Gon Make U Sick O'Me (feat. Scarface & Mudbone)
wrk_a5012b45e091,art_7d9ac9826241,Parliament,I've Been Watching You (Move Your Sexy Body)
wrk_5e4a31bc4c67,art_7d9ac9826241,Parliament,If It Don't Fit (Don't Force It)
wrk_ffbfef6e5b6f,art_7d9ac9826241,Parliament,If the Funk Dont Fit
wrk_43fd41e0cebb,art_7d9ac9826241,Parliament,Insurance Man
wrk_eda678b1b8ec,art_7d9ac9826241,Parliament,Keep Your Head up and Hold Your Head High
wrk_33d25be040f8,art_7d9ac9826241,Parliament,Kool Aid
wrk_a117c6515e61,art_7d9ac9826241,Parliament,Let Me Be
wrk_eb24d4950fe0,art_7d9ac9826241,Parliament,Let's Get Funky
wrk_bfc8f573254a,art_7d9ac9826241,Parliament,Let's Play House
wrk_c8bd750ac47f,art_7d9ac9826241,Parliament,Let's Take It To The Stage
wrk_e08920c5d664,art_7d9ac9826241,Parliament,Liquid Sunshine
wrk_f5444c4671b5,art_7d9ac9826241,Parliament,Little Ole Country Boy
wrk_325fa5e2e33b,art_7d9ac9826241,Parliament,Live: P-Funk Earth Tour
wrk_cc02a0c5ba0e,art_7d9ac9826241,Parliament,Livin' the Life
wrk_64fc4a375cfa,art_7d9ac9826241,Parliament,Livin' The Life / The Silent Boatman
wrk_ef655580bceb,art_7d9ac9826241,Parliament,Long Live the Funk
wrk_4e0398f66c48,art_7d9ac9826241,Parliament,Long Way Around
wrk_7ffe9f653493,art_7d9ac9826241,Parliament,Loodie Poo Da Pimp
wrk_774e18c885e2,art_7d9ac9826241,Parliament,Loose Booty
wrk_1f99d1e20d59,art_7d9ac9826241,Parliament,Mama Told Me
wrk_9bf427b05a89,art_7d9ac9826241,Parliament,May We Bang You
wrk_8b5f624d6ecb,art_7d9ac9826241,Parliament,Medicaid Fraud Dogg
wrk_0f0bf36b1eba,art_7d9ac9826241,Parliament,Medicated Creep
wrk_6f048477d65a,art_7d9ac9826241,Parliament,Moonshine Heather
wrk_0a80b33b78d7,art_7d9ac9826241,Parliament,Mothership Connection
wrk_44bddeaa7620,art_7d9ac9826241,Parliament,Mothership Connection (Star Child)
wrk_ea8ebd8aab10,art_7d9ac9826241,Parliament,Mothership Connection Starchild
wrk_cf3f17038a95,art_7d9ac9826241,Parliament,Mothership Connection Starchild (The Second Coming)
wrk_260d9138ebe4,art_7d9ac9826241,Parliament,Motor Booty Affair
wrk_6f1cc7e8707f,art_7d9ac9826241,Parliament,Mr. Wiggles
wrk_906ea0d3e6a0,art_7d9ac9826241,Parliament,My Automobile
wrk_67af06b54993,art_7d9ac9826241,Parliament,My Profession Is Funk (I'm a Funkadelic)
wrk_82a041eb291b,art_7d9ac9826241,Parliament,New Doo Review
wrk_2f1a469a4cfc,art_7d9ac9826241,Parliament,Night Of The Thumpasorous Peoples
wrk_507472858757,art_7d9ac9826241,Parliament,Night of the Thumpasorus People
wrk_bb6a5cc03ebc,art_7d9ac9826241,Parliament,Night of the Thumpasorus Peoples
wrk_67755b750da2,art_7d9ac9826241,Parliament,No Mos
wrk_22b3b53bb9c7,art_7d9ac9826241,Parliament,Nothing Before Me But Thang
wrk_a1e6c117fb4b,art_7d9ac9826241,Parliament,"Oh Lord, Why Lord / Prayer"
wrk_85753ace31a5,art_7d9ac9826241,Parliament,"Oh Lord, Why Lord/Prayer"
wrk_6970e10ddd6e,art_7d9ac9826241,Parliament,Oil Jones
wrk_0cd09bbcd315,art_7d9ac9826241,Parliament,On Fire
wrk_d20f26dce1dc,art_7d9ac9826241,Parliament,One Of Those Funky Things
wrk_547fed59526f,art_7d9ac9826241,Parliament,Osmium…plus
wrk_a8049c50d0b9,art_7d9ac9826241,Parliament,P-Funk (Wants to Get Funked Up)
wrk_de237d5e19a5,art_7d9ac9826241,Parliament,P. Funk (Wants To Get Funked Up)
wrk_4897e51cee9f,art_7d9ac9826241,Parliament,Pain Management
wrk_4bd9ec8229e1,art_7d9ac9826241,Parliament,Party People
wrk_0ddaaaa4fecb,art_7d9ac9826241,Parliament,Peek-A-Groove
wrk_6c73d7e8449f,art_7d9ac9826241,Parliament,Placebo Syndrome
wrk_7ac73dfee907,art_7d9ac9826241,Parliament,Prelude
wrk_dfc8e9d7143a,art_7d9ac9826241,Parliament,Presence of a Brain
wrk_608616920181,art_7d9ac9826241,Parliament,Prologue
wrk_081b701412a3,art_7d9ac9826241,Parliament,Proof Is in the Pudding
wrk_e5b2ce50af79,art_7d9ac9826241,Parliament,Psychotropic
wrk_b2fcdc2eb1dd,art_7d9ac9826241,Parliament,Put Love in Your Life
wrk_558782169353,art_7d9ac9826241,Parliament,Red Hot Mama
wrk_83d7c35de9c3,art_7d9ac9826241,Parliament,Red Hot Mama / Little Ole Country Boy
wrk_e7529e6ece17,art_7d9ac9826241,Parliament,Riddle Me This
wrk_65682b58edbd,art_7d9ac9826241,Parliament,Ride On
wrk_e823fd543f40,art_7d9ac9826241,Parliament,Ride On / Big Footin'
wrk_b7d5750aa56c,art_7d9ac9826241,Parliament,Ridin' High
wrk_7a6ce2b72cbb,art_7d9ac9826241,Parliament,Rumpofsteelskin
wrk_752d449576c0,art_7d9ac9826241,Parliament,Set Trip
wrk_b6c86822c76e,art_7d9ac9826241,Parliament,Side Effects
wrk_54a228ca0fd4,art_7d9ac9826241,Parliament,Singing Another Song
wrk_90f3ff00bf85,art_7d9ac9826241,Parliament,Sir Nose D Voidoffunk
wrk_428bd881dd9c,art_7d9ac9826241,Parliament,Sir Nose D'Voidoffunk (Pay Attention - B3M)
wrk_439dc8203e5d,art_7d9ac9826241,Parliament,Star Child
wrk_de4004d62a94,art_7d9ac9826241,Parliament,Star Child / Supergroovalisticprosifunkstication
wrk_0b5e8ba01019,art_7d9ac9826241,Parliament,Straight from #1 Bimini Road
wrk_fccff9612a96,art_7d9ac9826241,Parliament,Straight from #1 Bimini Road (Dancin' Down)
wrk_b653055a3827,art_7d9ac9826241,Parliament,Supergroovalisticprosifunkstication
wrk_b62bd7602551,art_7d9ac9826241,Parliament,Supergroovalisticprosifunkstication (The Thumps Bump)
wrk_526eb71d3a3b,art_7d9ac9826241,Parliament,Swing Down Sweet Chariot
wrk_e91ff9046918,art_7d9ac9826241,Parliament,Tear the Roof Off the Sucker Medley: Give Up The Funk (Tear The Roof Off The Sucker) / Get Off Your Ass And Jam
wrk_64f59f0e7f6e,art_7d9ac9826241,Parliament,Testify
wrk_859e52ee92ad,art_7d9ac9826241,Parliament,Testify / I Can Move You
wrk_8a50badb4815,art_7d9ac9826241,Parliament,The Best Nonstop Mix Compilation
wrk_e145b5d3fd41,art_7d9ac9826241,Parliament,The Big Bang Theory
wrk_74f878e35b91,art_7d9ac9826241,Parliament,The Casablanca Years: 1974-1980
wrk_0a24a6b414cd,art_7d9ac9826241,Parliament,The Clones of Dr. Funkenstein
wrk_648c60989767,art_7d9ac9826241,Parliament,The Freeze (Sizzaleenmean)
wrk_a1417e4e759f,art_7d9ac9826241,Parliament,The Funkshipz Captain
wrk_330cdf3be84d,art_7d9ac9826241,Parliament,The Goose
wrk_8d918e39cacd,art_7d9ac9826241,Parliament,The Landing (Of the Holy Mothership)
wrk_fd46a03ec149,art_7d9ac9826241,Parliament,The Motor-Booty Affair
wrk_76bc584850ec,art_7d9ac9826241,Parliament,The Silent Boatman
wrk_edc19ef253e7,art_7d9ac9826241,Parliament,The Undisco Kidd (The Girl Is Bad!)
wrk_bac76e8dfa17,art_7d9ac9826241,Parliament,Theme From The Black Hole
wrk_ba710b801c9f,art_7d9ac9826241,Parliament,This Is the Way We Funk with You
wrk_dd996454040d,art_7d9ac9826241,Parliament,Together
wrk_109f50030c82,art_7d9ac9826241,Parliament,Trombipulation
wrk_9aa8aa07800a,art_7d9ac9826241,Parliament,Type Two
wrk_41c16eb4c994,art_7d9ac9826241,Parliament,Unfunky UFO
wrk_84b20c252089,art_7d9ac9826241,Parliament,Up for the Down Stroke
wrk_64c95940871b,art_7d9ac9826241,Parliament,Up For The Down Stroke / Presence Of A Brain
wrk_49b1c70b5e82,art_7d9ac9826241,Parliament,What Comes Funky
wrk_119b429969f6,art_7d9ac9826241,Parliament,Whatever Makes Baby Feel Good
wrk_def8c73118f0,art_7d9ac9826241,Parliament,Wizard of Finance
wrk_7ece191d6bef,art_7d9ac9826241,Parliament,Ya Habit
wrk_d1492e5b75cf,art_7d9ac9826241,Parliament,‘Unfinished Instrumental’
wrk_3ec92d90af09,art_d6b32868f493,Parliament Funkadelic,
wrk_bc7344a839bd,art_d6b32868f493,Parliament Funkadelic,"Cholly (Funk Gettin Ready To Roll) / I Got A Thing, You Got A Thing, EverybodyS Got A Thing"
wrk_f8252b6f20d6,art_d6b32868f493,Parliament Funkadelic,Uncle Jam
wrk_21159b963d73,art_9055f971b0b4,Parliament Funkadelic P Funk Allstars,All Sons of Bitches
wrk_492bef0c0370,art_9055f971b0b4,Parliament Funkadelic P Funk Allstars,Dog Star (Fly On)
wrk_262db2f5f8a6,art_9055f971b0b4,Parliament Funkadelic P Funk Allstars,Dope Dog
wrk_eeb1db884334,art_9055f971b0b4,Parliament Funkadelic P Funk Allstars,Dopey Dope Dog
wrk_345070c037f1,art_9055f971b0b4,Parliament Funkadelic P Funk Allstars,Fifi
wrk_afc7f60bc75e,art_9055f971b0b4,Parliament Funkadelic P Funk Allstars,Follow the Leader
wrk_aaf7db02fc2a,art_9055f971b0b4,Parliament Funkadelic P Funk Allstars,Greatest Hits Live-1972-1993
wrk_913af5c686b3,art_9055f971b0b4,Parliament Funkadelic P Funk Allstars,"Help Scottie, Help (I'm Tweaking and I Can't Beam Up)"
wrk_eb7062e99f6b,art_9055f971b0b4,Parliament Funkadelic P Funk Allstars,I Ain't the Lady (He Ain't the Tramp)
wrk_e3e2b58636d4,art_9055f971b0b4,Parliament Funkadelic P Funk Allstars,Just Say Ding (Databoy)
wrk_07c727ff691c,art_9055f971b0b4,Parliament Funkadelic P Funk Allstars,Kibbles and Bits
wrk_4e32791a14de,art_9055f971b0b4,Parliament Funkadelic P Funk Allstars,Pack of Wild Dogs
wrk_bfca2fddb451,art_9055f971b0b4,Parliament Funkadelic P Funk Allstars,Sick 'Em
wrk_582a99cf49dd,art_9055f971b0b4,Parliament Funkadelic P Funk Allstars,Some Next Shit
wrk_8d02f37990a9,art_9055f971b0b4,Parliament Funkadelic P Funk Allstars,"Tales That Wag the Dog Part 1 (Nigga, Pleeeeeze!)"
wrk_1dfbab1e97e0,art_9055f971b0b4,Parliament Funkadelic P Funk Allstars,Tales That Wag the Dog Part 2 (Is That Your Bark or Your Bite?)
wrk_764e5446f169,art_9055f971b0b4,Parliament Funkadelic P Funk Allstars,U.S. Custom Coast Guard Dope Dog
wrk_8ebe79733099,art_6327420965f6,Parliament-Funkadelic,Live 1976-1993
wrk_594aa5cd7cba,art_e3b0a16787ae,Pat Lewis,
wrk_eaef3cbcb963,art_e3b0a16787ae,Pat Lewis,Baby I Owe You Something Good / The Loser
wrk_1849f0368357,art_e3b0a16787ae,Pat Lewis,Can't Shake It Loose / Let's Go Together
wrk_29d7b69bfa56,art_e3b0a16787ae,Pat Lewis,I'll Wait / Warning
wrk_1ab04bca5616,art_e3b0a16787ae,Pat Lewis,Look At What I Almost Missed / No Baby No
wrk_0713e659750a,art_1803ca2fc438,Philippe Wynne,
wrk_d8127906f929,art_89b8380041d6,Philippé Wynne,Breakout
wrk_afd1869ec97f,art_89b8380041d6,Philippé Wynne,Hotel Eternity
wrk_7cf9c9224034,art_89b8380041d6,Philippé Wynne,Never Gonna Tell It
wrk_103c10f43b98,art_89b8380041d6,Philippé Wynne,Put Your Own Puzzle Together
wrk_0e56330295dd,art_89b8380041d6,Philippé Wynne,We Dance So Good Together
wrk_08c16181bf00,art_89b8380041d6,Philippé Wynne,Wynne Jammin'
wrk_de1387950350,art_89b8380041d6,Philippé Wynne,You Gotta Take Chances
wrk_cea4e4cbf1fd,art_89b8380041d6,Philippé Wynne,You Make Me Happy (You Got The Love I Need)
wrk_86ed7a2fdfba,art_3db17442680a,Phonk King,
wrk_ea38efd66a60,art_5ab323a32e0f,Praxis,
wrk_8f548dd9179e,art_5ab323a32e0f,Praxis,After Shock (Chaos Never Died)
wrk_34ae33934c6c,art_5ab323a32e0f,Praxis,Animal Behavior
wrk_60dcfc66419b,art_5ab323a32e0f,Praxis,Blast/War Machine Dub
wrk_3e2e22a65f74,art_5ab323a32e0f,Praxis,Crash Victim/Black Science Navigator
wrk_4269a8aa6f85,art_5ab323a32e0f,Praxis,Dead Man Walking
wrk_66b8c11ae8ee,art_5ab323a32e0f,Praxis,Giant Robot/Machines in the Modern City/Godzilla
wrk_5c4c61bfb5e6,art_5ab323a32e0f,Praxis,Interface/Stimulation Loop
wrk_6936e929ae01,art_5ab323a32e0f,Praxis,Seven Laws of Woo
wrk_4387941c2463,art_5ab323a32e0f,Praxis,The Interworld and the New Innocence
wrk_f06d05896c78,art_5ab323a32e0f,Praxis,Transmutation (Mutatis Mutandis)
wrk_ddb61774fec5,art_a47b5cc8f061,Prince,
wrk_d7ea6cf7f5bd,art_a47b5cc8f061,Prince,Can't Stop This Feeling I Got
wrk_eb1a582b41fe,art_a47b5cc8f061,Prince,Elephants & Flowers
wrk_7556b8e9df3d,art_a47b5cc8f061,Prince,Graffiti Bridge
wrk_ec1bbbb4baef,art_a47b5cc8f061,Prince,Joy in Repetition
wrk_cb78e3c728d8,art_a47b5cc8f061,Prince,Love Machine
wrk_8af8602eb4c8,art_a47b5cc8f061,Prince,Melody Cool
wrk_737d23e224f6,art_a47b5cc8f061,Prince,"New Power Generation, Part 1"
wrk_82995d67ca33,art_a47b5cc8f061,Prince,"New Power Generation, Part 2"
wrk_539c98cc0c1e,art_a47b5cc8f061,Prince,One Nite Alone... Live!
wrk_fd85d2462e40,art_a47b5cc8f061,Prince,Release It
wrk_d6ffacf79e81,art_a47b5cc8f061,Prince,Round and Round
wrk_bc6877735f7a,art_a47b5cc8f061,Prince,Shake!
wrk_62da99f40feb,art_a47b5cc8f061,Prince,Still Would Stand All Time
wrk_d5e8726c71f2,art_a47b5cc8f061,Prince,The Latest Fashion
wrk_2bda4c7164ca,art_a47b5cc8f061,Prince,The Question of U
wrk_e801c9076c2b,art_a47b5cc8f061,Prince,Thieves in the Temple
wrk_9c285293f66e,art_a47b5cc8f061,Prince,"Tick, Tick, Bang"
wrk_4e974c080564,art_a47b5cc8f061,Prince,We Can Funk
wrk_d5b14c00b271,art_9b970a423123,Quazar,
wrk_a17cfaf2a9e2,art_9b970a423123,Quazar,Funk 'n' Roll
wrk_1d58726949d9,art_9b970a423123,Quazar,Funk 'N' Roll (Dancin In The Funkshine)
wrk_4d1317dabd01,art_9b970a423123,Quazar,"Funk 'N' Roll (Dancin' In the ""Funkshine"")"
wrk_0dfe95697451,art_9b970a423123,Quazar,Funk With A Big Foot
wrk_73d0807c244a,art_9b970a423123,Quazar,"Funk With A Capital ""G"""
wrk_0931c162df52,art_9b970a423123,Quazar,Love Me Baby
wrk_ac89682af240,art_9b970a423123,Quazar,Quazar
wrk_c7396f0ffb8d,art_9b970a423123,Quazar,Savin' My Love For A Rainy Day
wrk_3b1e66da7b25,art_9b970a423123,Quazar,Shades Of Quaze
wrk_35930d9adfaf,art_9b970a423123,Quazar,Starlight Circus
wrk_c7137e707661,art_9b970a423123,Quazar,Workin' On The Buildin'
wrk_cfb1fec78a99,art_9b970a423123,Quazar,Your Lovin' Is Easy
wrk_89fd1383956b,art_1add9f5a69eb,Rick Gardner,
wrk_9ed3ded64120,art_1add9f5a69eb,Rick Gardner,The Gardner Of Funk
wrk_0d2170658582,art_1add9f5a69eb,Rick Gardner,The Gardner Of Funk 2
wrk_516fdbb120e5,art_709f71550db7,Rodney Skeet Curtis,L.O.V.E. Baby
wrk_8faffc9a37be,art_709f71550db7,Rodney Skeet Curtis,Pretty Girl
wrk_31864ce7961a,art_27628e31183a,Rose Williams with George Clinton And The Funkedelics,Whatever Makes My Baby Feel Good / Whatever Makes My Baby Feel Good (instr.)
wrk_fbc3914a160a,art_5830246e791b,Ruth Copeland,
wrk_cd7d3317d8de,art_5830246e791b,Ruth Copeland,A Gift Of Me
wrk_e28ac3178c03,art_5830246e791b,Ruth Copeland,Cryin' Has Made Me Stronger
wrk_cb41c4090161,art_5830246e791b,Ruth Copeland,Don't You Wish You Had (What You Had When You Had It?)
wrk_69e537e77549,art_5830246e791b,Ruth Copeland,Gimme Shelter
wrk_6653466ae34c,art_5830246e791b,Ruth Copeland,Hare Krishna
wrk_ae52569d58d1,art_5830246e791b,Ruth Copeland,I Am What I Am
wrk_de736aec60b2,art_5830246e791b,Ruth Copeland,I Got A Thing For You Daddy
wrk_9f82812389b4,art_5830246e791b,Ruth Copeland,No Commitment
wrk_5f1ac4f415a3,art_5830246e791b,Ruth Copeland,Play With Fire
wrk_210cf0d55dbe,art_5830246e791b,Ruth Copeland,Prologue: Child Of The North
wrk_e61e0e4c6d38,art_5830246e791b,Ruth Copeland,Self Portrait
wrk_9b9cb1ce9d6e,art_5830246e791b,Ruth Copeland,Suburban Family Lament
wrk_22cef27b78ba,art_5830246e791b,Ruth Copeland,Thanks For The Birthday Card
wrk_d852766297eb,art_5830246e791b,Ruth Copeland,The Medal
wrk_a696a98e1ed1,art_5830246e791b,Ruth Copeland,The Music Box
wrk_aeb5f6bb9053,art_5830246e791b,Ruth Copeland,The Silent Boatman
wrk_2b55a4d3bc88,art_5830246e791b,Ruth Copeland,To William In The Night
wrk_580e72bf1cb9,art_5830246e791b,Ruth Copeland,Un Bel Di (One Fine Day)
wrk_a01c119e012a,art_5830246e791b,Ruth Copeland,Your Love Been So Good To Me
wrk_51c1018638d0,art_13ed85e945ee,Science Faxtion,At Any Cost
wrk_c9916767554b,art_13ed85e945ee,Science Faxtion,Chaos In Motion
wrk_599dee1e8838,art_13ed85e945ee,Science Faxtion,Famous
wrk_f3c07eb32db9,art_13ed85e945ee,Science Faxtion,Fatally Flawed Flesh
wrk_21362054a295,art_13ed85e945ee,Science Faxtion,Gone Tomorrow
wrk_c94858ba891e,art_13ed85e945ee,Science Faxtion,I See Rockets
wrk_0cde21f82f8b,art_13ed85e945ee,Science Faxtion,L.O.A.F.
wrk_5b6a2b581ef0,art_13ed85e945ee,Science Faxtion,Life-IS IN-Deliver
wrk_11f69a0b70c1,art_13ed85e945ee,Science Faxtion,Living on Another Frequency
wrk_cfbecb4f9d7f,art_13ed85e945ee,Science Faxtion,Lookin' For Eden
wrk_9ff5b3d891ad,art_13ed85e945ee,Science Faxtion,Sci-Fax Theme
wrk_ac98a44d0068,art_13ed85e945ee,Science Faxtion,Take You Down
wrk_98fdf9af6fbe,art_13ed85e945ee,Science Faxtion,What It Is
wrk_c203b1f2f41a,art_13ed85e945ee,Science Faxtion,ZIONPLANET10
wrk_4cda92af9a9c,art_95b52dc7b473,Sheila Horne,7 Roses
wrk_5f4318ae9a50,art_95b52dc7b473,Sheila Horne,Anything
wrk_be9d68c37864,art_95b52dc7b473,Sheila Horne,Can't Fall
wrk_3a679d2c7f13,art_95b52dc7b473,Sheila Horne,Garden Of Eden
wrk_50df3e7e79ee,art_95b52dc7b473,Sheila Horne,Got To See Ya
wrk_f8c4f436d75d,art_95b52dc7b473,Sheila Horne,Hey Soldier
wrk_38b111d67b99,art_95b52dc7b473,Sheila Horne,Mother
wrk_c19ad0f5bdb2,art_95b52dc7b473,Sheila Horne,No Ordinary Man
wrk_6e3536a96cf5,art_95b52dc7b473,Sheila Horne,Peace
wrk_338fb04c5d9c,art_95b52dc7b473,Sheila Horne,Same Damn Thing
wrk_bb10a669205c,art_95b52dc7b473,Sheila Horne,Tell Me
wrk_1ebd72226547,art_95b52dc7b473,Sheila Horne,Turn The Light On
wrk_89c71f55f681,art_95b52dc7b473,Sheila Horne,What About You
wrk_ca2951c20fa6,art_95b52dc7b473,Sheila Horne,You Aint The Man
wrk_f579b549e8c5,art_2ea6bc4f5891,Slave Master,Come Out
wrk_1b398649e6b7,art_2ea6bc4f5891,Slave Master,Damnation
wrk_8161fc134931,art_2ea6bc4f5891,Slave Master,Day Of Requital
wrk_0c22115a3897,art_2ea6bc4f5891,Slave Master,Down
wrk_1ad8f81b492c,art_2ea6bc4f5891,Slave Master,"Each One, Teach One"
wrk_4575207b8a34,art_2ea6bc4f5891,Slave Master,Final Call
wrk_9126194ce654,art_2ea6bc4f5891,Slave Master,Freedom
wrk_4f24156db740,art_2ea6bc4f5891,Slave Master,Godless
wrk_2b7a16a7aa72,art_2ea6bc4f5891,Slave Master,Heal
wrk_21ce3db16b77,art_2ea6bc4f5891,Slave Master,Under The 6
wrk_af91339c30fe,art_2ea6bc4f5891,Slave Master,Walk The Water
wrk_4677535a2dd1,art_349401a67db2,Slavemaster,
wrk_577d65651a39,art_0b0321015fbf,Sly & Robbie,
wrk_bf26fc6d0f0c,art_0b0321015fbf,Sly & Robbie,Bank Job
wrk_f5d7c966be34,art_0b0321015fbf,Sly & Robbie,Boops (Here To Go)
wrk_b9936e3956ba,art_0b0321015fbf,Sly & Robbie,Fire
wrk_ca853d1d4a64,art_0b0321015fbf,Sly & Robbie,Let's Rock
wrk_1adf767f42a4,art_0b0321015fbf,Sly & Robbie,Rhythm Killer
wrk_a025956ac658,art_0b0321015fbf,Sly & Robbie,Rhythm Killers
wrk_9efa29dd9806,art_0b0321015fbf,Sly & Robbie,Yes We Can Can
wrk_d2d1e1991d34,art_dc0820ec44ff,Sly Fox,Como Tu Te Llama? (What Is Your Name)
wrk_982122b04a63,art_dc0820ec44ff,Sly Fox,Don't Play with Fire
wrk_ed4aa2be1f73,art_dc0820ec44ff,Sly Fox,I Still Remember
wrk_00462634a4aa,art_dc0820ec44ff,Sly Fox,If Push Comes to a Shove
wrk_58fa949dcb26,art_dc0820ec44ff,Sly Fox,Let's Go All the Way
wrk_90e5d2b10db1,art_dc0820ec44ff,Sly Fox,Merry-Go-Round
wrk_b8987bc451df,art_dc0820ec44ff,Sly Fox,Stay True
wrk_8292b2979efb,art_dc0820ec44ff,Sly Fox,Won't Let You Go (A Wedding Song)
wrk_1d8150593f9c,art_21c4e86b15e4,Space Cadets,
wrk_8659f2b029d0,art_21c4e86b15e4,Space Cadets,I Love What You're Doing To Me
wrk_09d40ff72ddb,art_21c4e86b15e4,Space Cadets,I Might Be Crazy (But I Ain't No Fool)
wrk_ab88d3b586d6,art_21c4e86b15e4,Space Cadets,Let's Pump It Up
wrk_a49acbb36bd7,art_21c4e86b15e4,Space Cadets,Loveslave (Nosejob)
wrk_ee0efb459c73,art_21c4e86b15e4,Space Cadets,Make Me Funk (Fonkin' Straight Ahead)
wrk_5bacde362e10,art_21c4e86b15e4,Space Cadets,Space Cadets
wrk_29e0730dfb5b,art_21c4e86b15e4,Space Cadets,You Make Me Wanna Do It
wrk_635ce901a54a,art_21c4e86b15e4,Space Cadets,Your Mother
wrk_f625e15ba4a4,art_bfe73bfb3074,Standing On The Verge,Cosmic Slop
wrk_de1efe121d23,art_a64511b0e386,Starr Cullars,Somebody's Watching You
wrk_5bbaf4ce2cb5,art_672fe9d7d136,Sterling Silver Starship,Booty Body Ready For The Plush Funk
wrk_d99e6ca0a357,art_563db60acbc0,Steve Boyd,4:20 Drive Time
wrk_ec47ae7600a3,art_563db60acbc0,Steve Boyd,A Nite On The Town
wrk_7d5fc403fa38,art_563db60acbc0,Steve Boyd,As
wrk_bd7788730bd3,art_563db60acbc0,Steve Boyd,Even Stephen
wrk_3a09251fc61b,art_563db60acbc0,Steve Boyd,Fussin & Fightin
wrk_ee329d770119,art_563db60acbc0,Steve Boyd,Gangster Melody
wrk_feb6770c5f9b,art_563db60acbc0,Steve Boyd,I Care (About You)
wrk_82e7bf65e4b3,art_563db60acbc0,Steve Boyd,If You Want Me to Stay
wrk_0e5a6ad49a22,art_563db60acbc0,Steve Boyd,Lets Make It Happen
wrk_3f16ca3b166e,art_563db60acbc0,Steve Boyd,My Love Is Waiting
wrk_0f87c9333f4c,art_563db60acbc0,Steve Boyd,Niggas Be On The Grind
wrk_e294e7831053,art_563db60acbc0,Steve Boyd,Ooh Hey
wrk_a268fa0ced01,art_563db60acbc0,Steve Boyd,Stay
wrk_fb3a558fe1e1,art_563db60acbc0,Steve Boyd,Uuh Uuh Uuh
wrk_892ee405d798,art_563db60acbc0,Steve Boyd,When I Make You Mine
wrk_ab3d34b1f006,art_cd9e3a4fe4d2,Stevie Salas,
wrk_1e058f802925,art_cd9e3a4fe4d2,Stevie Salas,Baby Walk On
wrk_2a95e2efbcc5,art_cd9e3a4fe4d2,Stevie Salas,Blind
wrk_1cd749b73ab7,art_cd9e3a4fe4d2,Stevie Salas,Caught In The Middle Of It
wrk_4633fa18c9ac,art_cd9e3a4fe4d2,Stevie Salas,Colorcode
wrk_1f49816992b9,art_cd9e3a4fe4d2,Stevie Salas,Cover Me
wrk_ffabab6eb98e,art_cd9e3a4fe4d2,Stevie Salas,Indian Chief
wrk_d3aeadede011,art_cd9e3a4fe4d2,Stevie Salas,Just Like That
wrk_dbad8028d81d,art_cd9e3a4fe4d2,Stevie Salas,Over And Over Again
wrk_0493a01a998d,art_cd9e3a4fe4d2,Stevie Salas,Stand Up!
wrk_b2ddff994d89,art_cd9e3a4fe4d2,Stevie Salas,The Harder They Come
wrk_62912bca4af3,art_cd9e3a4fe4d2,Stevie Salas,Two Bullets And A Gun
wrk_3d0bb7e75f92,art_cc7da67c75ba,Sweat Band,
wrk_9d91c8f9e7c1,art_cc7da67c75ba,Sweat Band,Body Shop
wrk_f3731b91a6e7,art_cc7da67c75ba,Sweat Band,Freak To Freak
wrk_1ce00acceed3,art_cc7da67c75ba,Sweat Band,Hyper Space
wrk_fac779112b8a,art_cc7da67c75ba,Sweat Band,Jamaica
wrk_9a26385a3a92,art_cc7da67c75ba,Sweat Band,Love Munch
wrk_5951928162a6,art_cc7da67c75ba,Sweat Band,Sweat Band
wrk_32072cf41a66,art_cc7da67c75ba,Sweat Band,We Do It All Day Long
wrk_8a4a3913a6a4,art_cc7da67c75ba,Sweat Band,We Do It All Day Long (Reprise)
wrk_f58c8647d259,art_3849f541817b,T.C. Ellis,Bambi (Rap)
wrk_e59e12ee375a,art_3849f541817b,T.C. Ellis,Brothers And Sisters
wrk_6a641b593a52,art_3849f541817b,T.C. Ellis,Brothers And Sisters (Reprise)
wrk_8368a6b8cb53,art_3849f541817b,T.C. Ellis,Bustin'
wrk_1c00e0184704,art_3849f541817b,T.C. Ellis,Cold Thang
wrk_8937af171395,art_3849f541817b,T.C. Ellis,Dope
wrk_0e6eef2979b1,art_3849f541817b,T.C. Ellis,For The Record
wrk_bb311cb15955,art_3849f541817b,T.C. Ellis,Girl O' My Dreams
wrk_a9eb296f065f,art_3849f541817b,T.C. Ellis,Intro
wrk_78bb25b83d81,art_3849f541817b,T.C. Ellis,Love
wrk_8af4698c93e7,art_3849f541817b,T.C. Ellis,Miss Thang
wrk_462e7187b86f,art_3849f541817b,T.C. Ellis,Pussycat
wrk_a3186632fb5d,art_3849f541817b,T.C. Ellis,Segue
wrk_bdcef9408d87,art_3849f541817b,T.C. Ellis,Somebody's Got To Love Her
